case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
UDR,Heinous,Under Investigation,Karnataka,Chitradurga,Chitradurga District & Sessions Court,Police Station,Chitradurga Town PS,KA25129,Turvi Krish,Constable,Investigating Officer,1976-11-24,Female,O Positive,0,2001-11-06,200100777202100003,202100003,2021-10-15,"On 14-10-2021, a case of Murder was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IPC.",2021-10-14T18:16:20,2021-10-14T23:16:20,2021-10-16T04:16:20,14.2483,76.3459,"Incident occurred near coordinates 14.2483, 76.3459 within the jurisdiction of Chitradurga Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,,Madhavi Lanka,46.0,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Rural PS,KA57795,Mohammed Gupta,Constable,Circle Inspector,1994-05-10,Female,B Negative,0,2019-10-18,100270523202300005,202300005,2023-04-11,"On 09-04-2023, a case of Cyber Crime was reported at Udupi Rural PS, Udupi district. Investigation taken up under IT Act.",2023-04-09T22:28:32,2023-04-09T23:28:32,2023-04-11T19:28:32,13.3151,74.718,"Incident occurred near coordinates 13.3151, 74.718 within the jurisdiction of Udupi Rural PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Dakshesh Trivedi,35.0,,,,Female,Quincy Biswas,35.0,Female,0,Wahab Raval,47.0,Male,A1,1.0,2023-04-11T19:28:32,Karnataka,Udupi,Udupi Rural PS,KA57795,Udupi District & Sessions Court,Wahab Raval,,,,
PAR,Heinous,Under Investigation,Karnataka,Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Rural PS,KA25118,Advika Jayaraman,Sub-Inspector,Investigating Officer,1984-12-01,Female,O Positive,0,2007-03-19,300130693202300006,202300006,2023-03-05,"On 03-03-2023, a case of Dark Web Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act.",2023-03-03T09:29:12,2023-03-03T09:29:12,2023-03-05T10:29:12,15.4579,74.9564,"Incident occurred near coordinates 15.4579, 74.9564 within the jurisdiction of Dharwad Rural PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Elijah Andra,44.0,,,,Female,Harish Borah,30.0,Female,0,Yashawini Lanka,47.0,,A1,,,,,,,,,,,,
PAR,Heinous,Under Investigation,Karnataka,Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Rural PS,KA25118,Advika Jayaraman,Sub-Inspector,Investigating Officer,1984-12-01,Female,O Positive,0,2007-03-19,300130693202300006,202300006,2023-03-05,"On 03-03-2023, a case of Dark Web Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act.",2023-03-03T09:29:12,2023-03-03T09:29:12,2023-03-05T10:29:12,15.4579,74.9564,"Incident occurred near coordinates 15.4579, 74.9564 within the jurisdiction of Dharwad Rural PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,,Ikshita Biswas,19.0,Male,A2,,,,,,,,,,,,
PAR,Heinous,Under Investigation,Karnataka,Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Rural PS,KA25118,Advika Jayaraman,Sub-Inspector,Investigating Officer,1984-12-01,Female,O Positive,0,2007-03-19,300130693202300006,202300006,2023-03-05,"On 03-03-2023, a case of Dark Web Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act.",2023-03-03T09:29:12,2023-03-03T09:29:12,2023-03-05T10:29:12,15.4579,74.9564,"Incident occurred near coordinates 15.4579, 74.9564 within the jurisdiction of Dharwad Rural PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,,Kala Mane,62.0,Male,A3,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Rural PS,KA81819,Shivansh Oza,Constable,Circle Inspector,1979-12-03,Female,O Positive,0,2006-06-17,100240993202400002,202400002,2024-10-06,"On 05-10-2024, a case of Theft was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IPC.",2024-10-05T17:49:26,2024-10-05T22:49:26,2024-10-06T11:49:26,12.6456,77.3045,"Incident occurred near coordinates 12.6456, 77.3045 within the jurisdiction of Ramanagara Rural PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Charan Chanda,20.0,,,,Male,Aradhana Basu,,Female,1,Gauri De,17.0,Female,A1,1.0,2024-10-12T07:49:26,Karnataka,Ramanagara,Ramanagara Rural PS,KA81819,Ramanagara District & Sessions Court,Gauri De,"Neel Sathe,Aditya Choudhury",2024-11-04T07:49:26,A,KA81819
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Rural PS,KA81819,Shivansh Oza,Constable,Circle Inspector,1979-12-03,Female,O Positive,0,2006-06-17,100240993202400002,202400002,2024-10-06,"On 05-10-2024, a case of Theft was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IPC.",2024-10-05T17:49:26,2024-10-05T22:49:26,2024-10-06T11:49:26,12.6456,77.3045,"Incident occurred near coordinates 12.6456, 77.3045 within the jurisdiction of Ramanagara Rural PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,,,,,,,,,,,Neel Sathe,38.0,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Rural PS,KA81819,Shivansh Oza,Constable,Circle Inspector,1979-12-03,Female,O Positive,0,2006-06-17,100240993202400002,202400002,2024-10-06,"On 05-10-2024, a case of Theft was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IPC.",2024-10-05T17:49:26,2024-10-05T22:49:26,2024-10-06T11:49:26,12.6456,77.3045,"Incident occurred near coordinates 12.6456, 77.3045 within the jurisdiction of Ramanagara Rural PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,,,,,,,,,,,Aditya Choudhury,61.0,Transgender,A3,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Chikkaballapur,Chikkaballapur District & Sessions Court,Police Station,Chikkaballapur Rural PS,KA70901,Mohammed Khalsa,Deputy Superintendent,Circle Inspector,1982-09-09,Female,AB Negative,0,2006-03-03,100080382202500002,202500002,2025-04-19,"On 18-04-2025, a case of Cryptocurrency Crime was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under IT Act.",2025-04-18T06:59:16,2025-04-18T09:59:16,2025-04-19T21:59:16,13.3779,77.7344,"Incident occurred near coordinates 13.3779, 77.7344 within the jurisdiction of Chikkaballapur Rural PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Peter Sachar,63.0,,,,Female,Praneel Natarajan,76.0,Female,0,Hritik Raja,65.0,Male,A1,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Chikkaballapur,Chikkaballapur District & Sessions Court,Police Station,Chikkaballapur Rural PS,KA70901,Mohammed Khalsa,Deputy Superintendent,Circle Inspector,1982-09-09,Female,AB Negative,0,2006-03-03,100080382202500002,202500002,2025-04-19,"On 18-04-2025, a case of Cryptocurrency Crime was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under IT Act.",2025-04-18T06:59:16,2025-04-18T09:59:16,2025-04-19T21:59:16,13.3779,77.7344,"Incident occurred near coordinates 13.3779, 77.7344 within the jurisdiction of Chikkaballapur Rural PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,,,,,,,Yuvraj Loke,66.0,Male,0,Upma Kapadia,36.0,,A2,,,,,,,,,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Chitradurga,Chitradurga District & Sessions Court,Police Station,Chitradurga Town PS,KA89276,Guneet Bedi,Head Constable,Circle Inspector,1973-03-21,Female,B Negative,0,1998-05-13,200100777202300007,202300007,2023-11-11,"On 10-11-2023, a case of Cyber Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act.",2023-11-10T10:36:27,2023-11-10T12:36:27,2023-11-11T21:36:27,14.2396,76.3229,"Incident occurred near coordinates 14.2396, 76.3229 within the jurisdiction of Chitradurga Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Triveni Palla,,,,,Female,Vedant Kapoor,53.0,Male,1,Reyansh Rastogi,53.0,Male,A1,2.0,2023-11-24T21:36:27,Karnataka,Chitradurga,Chitradurga Town PS,KA89276,Chitradurga District & Sessions Court,Reyansh Rastogi,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Vijayanagara,"High Court of Karnataka, Bengaluru",Police Station,Vijayanagara Town PS,KA91560,Rajata Vaidya,Deputy Superintendent,Station Writer,1995-06-12,Male,AB Positive,0,2018-11-10,300290838202500003,202500003,2025-10-20,"On 20-10-2025, a case of Cyber Crime was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IT Act.",2025-10-20T12:06:59,2025-10-20T17:06:59,2025-10-20T14:06:59,15.1623,76.465,"Incident occurred near coordinates 15.1623, 76.465 within the jurisdiction of Vijayanagara Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Lekha Gupta,70.0,,,,Male,Chaitanya Sarin,1.0,Male,0,Januja Sankar,15.0,Female,A1,2.0,2025-10-22T14:06:59,Karnataka,Vijayanagara,Vijayanagara Town PS,KA91560,"High Court of Karnataka, Bengaluru",Januja Sankar,Ganga Murthy,2025-11-13T14:06:59,C,KA91560
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Vijayanagara,"High Court of Karnataka, Bengaluru",Police Station,Vijayanagara Town PS,KA91560,Rajata Vaidya,Deputy Superintendent,Station Writer,1995-06-12,Male,AB Positive,0,2018-11-10,300290838202500003,202500003,2025-10-20,"On 20-10-2025, a case of Cyber Crime was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IT Act.",2025-10-20T12:06:59,2025-10-20T17:06:59,2025-10-20T14:06:59,15.1623,76.465,"Incident occurred near coordinates 15.1623, 76.465 within the jurisdiction of Vijayanagara Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,Zinal Yohannan,48.0,Male,1,Ganga Murthy,53.0,Female,A2,,,,,,,,,,,,
