case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
FIR,Heinous,Report Beece (B-Report),Tamil Nadu,Belagavi,JMFC I Court,Police Station,Cantonment PS,KA17455,Vijay Reddy,Constable,Station Writer,1974-04-15,Male,AB Positive,1,2000-04-08,100050004202500001,202500001,2025-04-02,Occurrence reported at Cantonment PS under major head. Action taken.,2025-04-01T18:00:00,2025-04-01T20:00:00,2025-04-02T12:00:00,14.7582,76.1245,"Incident details at lat 14.7582, lon 76.1245.",Crimes Against Body,Murder,NDPS,Narcotic Drugs and Psychotropic Substances Act,NDPS,20,Punishment for cannabis possession,1,1,,,,,,,,,,,Sanjay Singh,52.0,Male,A3,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Bengaluru City,JMFC I Court,Police Station,Town PS,KA46930,Rajesh Sen,Head Constable,SHO,1980-12-21,Female,B Positive,1,2002-12-16,200030003202600001,202600001,2026-12-10,Occurrence reported at Town PS under major head. Action taken.,2026-12-09T08:00:00,2026-12-09T09:00:00,2026-12-10T08:00:00,14.2273,74.6218,"Incident details at lat 14.2273, lon 74.6218.",Crimes Against Body,Murder,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Kiran Sharma,20.0,Labourer,Muslim,SC,Male,Rahul Rao,75.0,Male,1,Rahul Mehta,41.0,Male,A1,1.0,2026-12-12,Karnataka,Bengaluru City,Town PS,KA46930,JMFC I Court,Rahul Mehta,,2027-01-16T11:00:00,B,KA46930
UDR,Heinous,Report Beece (B-Report),Karnataka,Bengaluru City,JMFC I Court,Police Station,Town PS,KA46930,Rajesh Sen,Head Constable,SHO,1980-12-21,Female,B Positive,1,2002-12-16,200030003202600001,202600001,2026-12-10,Occurrence reported at Town PS under major head. Action taken.,2026-12-09T08:00:00,2026-12-09T09:00:00,2026-12-10T08:00:00,14.2273,74.6218,"Incident details at lat 14.2273, lon 74.6218.",Crimes Against Body,Murder,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Anita Chatterjee,55.0,Farmer,Hindu,General,Transgender,,,,,,,,,,,,,,,,,,,,
FIR,Heinous,Undetected,Tamil Nadu,Dharwad,High Court Bengaluru,Police Station,Rural PS,KA42527,Kiran Reddy,Constable,Circle Inspector,1993-04-03,Female,A Positive,1,2021-03-27,100040005202400002,202400002,2024-03-26,Occurrence reported at Rural PS under major head. Action taken.,2024-03-25T23:00:00,2024-03-26T01:00:00,2024-03-26T11:00:00,14.4067,77.4563,"Incident details at lat 14.4067, lon 77.4563.",Crimes Against Body,Murder,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Suresh Mehta,70.0,Business,Muslim,General,Transgender,Deepak Kumar,19.0,Female,0,Deepak Chatterjee,56.0,Transgender,A1,1.0,2024-03-30,Tamil Nadu,Dharwad,Rural PS,KA42527,High Court Bengaluru,Deepak Chatterjee,Sanjay Patel,2024-05-13T11:00:00,C,KA42527
FIR,Heinous,Undetected,Tamil Nadu,Dharwad,High Court Bengaluru,Police Station,Rural PS,KA42527,Kiran Reddy,Constable,Circle Inspector,1993-04-03,Female,A Positive,1,2021-03-27,100040005202400002,202400002,2024-03-26,Occurrence reported at Rural PS under major head. Action taken.,2024-03-25T23:00:00,2024-03-26T01:00:00,2024-03-26T11:00:00,14.4067,77.4563,"Incident details at lat 14.4067, lon 77.4563.",Crimes Against Body,Murder,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Rajesh Patel,41.0,Labourer,Hindu,SC,Female,Kiran Sharma,18.0,Transgender,1,Sanjay Patel,54.0,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Tamil Nadu,Ballari,District Session Court,Police Station,Town PS,KA26683,Rajesh Chatterjee,Inspector,Investigating Officer,1977-07-02,Transgender,B Positive,0,2003-06-26,100020003202600002,202600002,2026-06-20,Occurrence reported at Town PS under major head. Action taken.,2026-06-19T21:00:00,2026-06-19T23:00:00,2026-06-20T10:00:00,13.2072,75.1826,"Incident details at lat 13.2072, lon 75.1826.",Narcotics,Possession,IPC,Indian Penal Code,IPC,379,Theft,1,1,Ramesh Mehta,33.0,Driver,Jain,SC,Female,Anita Nair,70.0,Female,0,Prakash Mehta,32.0,Male,A1,1.0,2026-06-21,Tamil Nadu,Ballari,Town PS,KA26683,District Session Court,Prakash Mehta,,2026-08-04T11:00:00,C,KA26683
FIR,Non-Heinous,Under Investigation,Tamil Nadu,Ballari,District Session Court,Police Station,Town PS,KA26683,Rajesh Chatterjee,Inspector,Investigating Officer,1977-07-02,Transgender,B Positive,0,2003-06-26,100020003202600002,202600002,2026-06-20,Occurrence reported at Town PS under major head. Action taken.,2026-06-19T21:00:00,2026-06-19T23:00:00,2026-06-20T10:00:00,13.2072,75.1826,"Incident details at lat 13.2072, lon 75.1826.",Narcotics,Possession,IPC,Indian Penal Code,IPC,379,Theft,1,1,,,,,,,Vijay Mehta,70.0,Transgender,1,,,,,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Tamil Nadu,Mysuru,District Session Court,Police Station,Cantonment PS,KA23970,Sunita Joshi,Head Constable,Circle Inspector,1995-05-01,Transgender,A Positive,1,2020-04-24,300010004202600001,202600001,2026-04-23,Occurrence reported at Cantonment PS under major head. Action taken.,2026-04-22T04:00:00,2026-04-22T07:00:00,2026-04-23T08:00:00,14.678,77.4418,"Incident details at lat 14.678, lon 77.4418.",Public Nuisance,Street Fighting,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Anita Sen,68.0,Driver,Jain,ST,Transgender,Sunil Pillai,62.0,Female,0,Ramesh Joshi,35.0,Female,A1,1.0,2026-04-25,Tamil Nadu,Mysuru,Cantonment PS,KA23970,District Session Court,Ramesh Joshi,,2026-05-22T11:00:00,C,KA23970
PAR,Non-Heinous,Undetected,Tamil Nadu,Mysuru,District Session Court,Police Station,Cantonment PS,KA23970,Sunita Joshi,Head Constable,Circle Inspector,1995-05-01,Transgender,A Positive,1,2020-04-24,300010004202600001,202600001,2026-04-23,Occurrence reported at Cantonment PS under major head. Action taken.,2026-04-22T04:00:00,2026-04-22T07:00:00,2026-04-23T08:00:00,14.678,77.4418,"Incident details at lat 14.678, lon 77.4418.",Public Nuisance,Street Fighting,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,,,,,,,Kiran Pillai,35.0,Female,1,,,,,,,,,,,,,,,,
UDR,Non-Heinous,Undetected,Maharashtra,Ballari,JMFC I Court,Police Station,Gandhinagar PS,KA85456,Priya Pillai,Constable,SHO,1986-06-28,Female,AB Positive,1,2011-06-22,200020002202500002,202500002,2025-06-18,Occurrence reported at Gandhinagar PS under major head. Action taken.,2025-06-17T13:00:00,2025-06-17T15:00:00,2025-06-18T12:00:00,14.8382,74.0781,"Incident details at lat 14.8382, lon 74.0781.",Crimes Against Body,Murder,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Kiran Chatterjee,51.0,Farmer,Sikh,SC,Transgender,Sunil Mukherjee,21.0,Transgender,0,Anita Reddy,21.0,Female,A1,2.0,2025-06-20,Maharashtra,Ballari,Gandhinagar PS,KA85456,JMFC I Court,Anita Reddy,,2025-07-23T11:00:00,C,KA85456
UDR,Non-Heinous,Undetected,Maharashtra,Ballari,JMFC I Court,Police Station,Gandhinagar PS,KA85456,Priya Pillai,Constable,SHO,1986-06-28,Female,AB Positive,1,2011-06-22,200020002202500002,202500002,2025-06-18,Occurrence reported at Gandhinagar PS under major head. Action taken.,2025-06-17T13:00:00,2025-06-17T15:00:00,2025-06-18T12:00:00,14.8382,74.0781,"Incident details at lat 14.8382, lon 74.0781.",Crimes Against Body,Murder,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,,,,,,,Priya Kumar,15.0,Transgender,1,,,,,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Maharashtra,Dharwad,District Session Court,Police Station,Town PS,KA36130,Amit Gowda,Head Constable,Investigating Officer,1979-08-13,Transgender,O Positive,1,2004-08-06,200040003202400001,202400001,2024-08-01,Occurrence reported at Town PS under major head. Action taken.,2024-07-31T02:00:00,2024-07-31T05:00:00,2024-08-01T08:00:00,14.2627,77.7984,"Incident details at lat 14.2627, lon 77.7984.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,506,Criminal intimidation,1,1,Suresh Reddy,58.0,Techie,Hindu,OBC,Female,Vijay Joshi,18.0,Transgender,1,Sanjay Sharma,40.0,Transgender,A1,2.0,2024-08-04,Maharashtra,Dharwad,Town PS,KA36130,District Session Court,Sanjay Sharma,"Sunita Rao,Deepak Kumar",2024-09-30T11:00:00,B,KA36130
UDR,Heinous,Report Beece (B-Report),Maharashtra,Dharwad,District Session Court,Police Station,Town PS,KA36130,Amit Gowda,Head Constable,Investigating Officer,1979-08-13,Transgender,O Positive,1,2004-08-06,200040003202400001,202400001,2024-08-01,Occurrence reported at Town PS under major head. Action taken.,2024-07-31T02:00:00,2024-07-31T05:00:00,2024-08-01T08:00:00,14.2627,77.7984,"Incident details at lat 14.2627, lon 77.7984.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,506,Criminal intimidation,1,1,Sanjay Kumar,39.0,Techie,Sikh,ST,Transgender,,,,,Sunita Rao,22.0,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Maharashtra,Dharwad,District Session Court,Police Station,Town PS,KA36130,Amit Gowda,Head Constable,Investigating Officer,1979-08-13,Transgender,O Positive,1,2004-08-06,200040003202400001,202400001,2024-08-01,Occurrence reported at Town PS under major head. Action taken.,2024-07-31T02:00:00,2024-07-31T05:00:00,2024-08-01T08:00:00,14.2627,77.7984,"Incident details at lat 14.2627, lon 77.7984.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,506,Criminal intimidation,1,1,,,,,,,,,,,Deepak Kumar,44.0,Female,A3,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Dharwad,High Court Bengaluru,Police Station,Gandhinagar PS,KA70910,Priya Sen,Constable,Circle Inspector,1986-05-30,Male,AB Positive,1,2010-05-24,300040002202600001,202600001,2026-05-20,Occurrence reported at Gandhinagar PS under major head. Action taken.,2026-05-19T10:00:00,2026-05-19T11:00:00,2026-05-20T08:00:00,12.8368,75.8032,"Incident details at lat 12.8368, lon 75.8032.",Public Nuisance,Public Drunkenness,NDPS,Narcotic Drugs and Psychotropic Substances Act,NDPS,20,Punishment for cannabis possession,1,1,Deepak Das,58.0,Unemployed,Christian,General,Transgender,Geeta Pillai,62.0,Male,0,Prakash Patel,62.0,Male,A1,2.0,2026-05-24,Karnataka,Dharwad,Gandhinagar PS,KA70910,High Court Bengaluru,Prakash Patel,Ramesh Rao,2026-06-26T11:00:00,C,KA70910
PAR,Non-Heinous,Undetected,Karnataka,Dharwad,High Court Bengaluru,Police Station,Gandhinagar PS,KA70910,Priya Sen,Constable,Circle Inspector,1986-05-30,Male,AB Positive,1,2010-05-24,300040002202600001,202600001,2026-05-20,Occurrence reported at Gandhinagar PS under major head. Action taken.,2026-05-19T10:00:00,2026-05-19T11:00:00,2026-05-20T08:00:00,12.8368,75.8032,"Incident details at lat 12.8368, lon 75.8032.",Public Nuisance,Public Drunkenness,NDPS,Narcotic Drugs and Psychotropic Substances Act,NDPS,20,Punishment for cannabis possession,1,1,Rajesh Singh,35.0,Unemployed,Sikh,ST,Transgender,,,,,Ramesh Rao,48.0,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Tamil Nadu,Dharwad,District Session Court,Police Station,Town PS,KA46241,Ramesh Patil,Head Constable,SHO,1987-03-05,Female,A Positive,0,2009-02-27,200040003202400002,202400002,2024-02-24,Occurrence reported at Town PS under major head. Action taken.,2024-02-23T17:00:00,2024-02-23T20:00:00,2024-02-24T09:00:00,12.5746,76.9544,"Incident details at lat 12.5746, lon 76.9544.",Crimes Against Body,Kidnapping,NDPS,Narcotic Drugs and Psychotropic Substances Act,NDPS,20,Punishment for cannabis possession,1,1,Kiran Sharma,23.0,Techie,Christian,OBC,Transgender,Sanjay Kumar,41.0,Female,1,Sanjay Singh,43.0,Female,A1,1.0,2024-02-25,Tamil Nadu,Dharwad,Town PS,KA46241,District Session Court,Sanjay Singh,Vijay Sharma,2024-03-17T11:00:00,B,KA46241
UDR,Heinous,Report Beece (B-Report),Tamil Nadu,Dharwad,District Session Court,Police Station,Town PS,KA46241,Ramesh Patil,Head Constable,SHO,1987-03-05,Female,A Positive,0,2009-02-27,200040003202400002,202400002,2024-02-24,Occurrence reported at Town PS under major head. Action taken.,2024-02-23T17:00:00,2024-02-23T20:00:00,2024-02-24T09:00:00,12.5746,76.9544,"Incident details at lat 12.5746, lon 76.9544.",Crimes Against Body,Kidnapping,NDPS,Narcotic Drugs and Psychotropic Substances Act,NDPS,20,Punishment for cannabis possession,1,1,,,,,,,Anita Sen,28.0,Male,1,Vijay Sharma,27.0,Male,A2,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Tamil Nadu,Dharwad,High Court Bengaluru,Police Station,Rural PS,KA23006,Rajesh Nair,Sub-Inspector,Station Writer,1989-09-22,Male,A Positive,1,2012-09-16,300040005202400003,202400003,2024-09-13,Occurrence reported at Rural PS under major head. Action taken.,2024-09-12T09:00:00,2024-09-12T12:00:00,2024-09-13T12:00:00,12.1807,77.8404,"Incident details at lat 12.1807, lon 77.8404.",Narcotics,Possession,IPC,Indian Penal Code,IPC,379,Theft,1,1,Sunita Mukherjee,64.0,Techie,Sikh,SC,Male,Ramesh Mehta,63.0,Male,0,Rajesh Chatterjee,25.0,Transgender,A1,2.0,2024-09-15,Tamil Nadu,Dharwad,Rural PS,KA23006,High Court Bengaluru,Rajesh Chatterjee,Prakash Gowda,2024-11-05T11:00:00,C,KA23006
PAR,Non-Heinous,Undetected,Tamil Nadu,Dharwad,High Court Bengaluru,Police Station,Rural PS,KA23006,Rajesh Nair,Sub-Inspector,Station Writer,1989-09-22,Male,A Positive,1,2012-09-16,300040005202400003,202400003,2024-09-13,Occurrence reported at Rural PS under major head. Action taken.,2024-09-12T09:00:00,2024-09-12T12:00:00,2024-09-13T12:00:00,12.1807,77.8404,"Incident details at lat 12.1807, lon 77.8404.",Narcotics,Possession,IPC,Indian Penal Code,IPC,379,Theft,1,1,,,,,,,,,,,Prakash Gowda,35.0,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Tamil Nadu,Belagavi,District Session Court,Police Station,Town PS,KA89129,Kiran Kumar,Constable,Investigating Officer,1974-12-23,Transgender,O Negative,1,2002-12-16,100050003202500001,202500001,2025-12-10,Occurrence reported at Town PS under major head. Action taken.,2025-12-09T02:00:00,2025-12-09T05:00:00,2025-12-10T08:00:00,14.6683,76.9381,"Incident details at lat 14.6683, lon 76.9381.",Public Nuisance,Public Drunkenness,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Rahul Reddy,50.0,Techie,Sikh,SC,Male,Sanjay Reddy,47.0,Female,1,Deepak Das,38.0,Male,A1,2.0,2025-12-15,Tamil Nadu,Belagavi,Town PS,KA89129,District Session Court,Deepak Das,,2026-01-20T11:00:00,B,KA89129
FIR,Non-Heinous,Report Beece (B-Report),Tamil Nadu,Belagavi,District Session Court,Police Station,Town PS,KA89129,Kiran Kumar,Constable,Investigating Officer,1974-12-23,Transgender,O Negative,1,2002-12-16,100050003202500001,202500001,2025-12-10,Occurrence reported at Town PS under major head. Action taken.,2025-12-09T02:00:00,2025-12-09T05:00:00,2025-12-10T08:00:00,14.6683,76.9381,"Incident details at lat 14.6683, lon 76.9381.",Public Nuisance,Public Drunkenness,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Sunita Pillai,25.0,Driver,Christian,ST,Female,Ramesh Patel,75.0,Male,1,,,,,,,,,,,,,,,,
PAR,Heinous,Chargesheeted,Karnataka,Ballari,District Session Court,Police Station,Rural PS,KA89806,Prakash Reddy,Sub-Inspector,Station Writer,1978-11-27,Female,O Positive,1,2006-11-20,300020005202500001,202500001,2025-11-15,Occurrence reported at Rural PS under major head. Action taken.,2025-11-14T09:00:00,2025-11-14T11:00:00,2025-11-15T11:00:00,12.3643,77.8926,"Incident details at lat 12.3643, lon 77.8926.",Narcotics,Drug Peddling,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Anita Patil,61.0,Business,Sikh,SC,Transgender,Sunita Pillai,65.0,Male,1,Kiran Chatterjee,39.0,Transgender,A1,2.0,2025-11-18,Karnataka,Ballari,Rural PS,KA89806,District Session Court,Kiran Chatterjee,,2026-01-06T11:00:00,A,KA89806
PAR,Heinous,Chargesheeted,Karnataka,Ballari,District Session Court,Police Station,Rural PS,KA89806,Prakash Reddy,Sub-Inspector,Station Writer,1978-11-27,Female,O Positive,1,2006-11-20,300020005202500001,202500001,2025-11-15,Occurrence reported at Rural PS under major head. Action taken.,2025-11-14T09:00:00,2025-11-14T11:00:00,2025-11-15T11:00:00,12.3643,77.8926,"Incident details at lat 12.3643, lon 77.8926.",Narcotics,Drug Peddling,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,,,,,,,Anil Patel,29.0,Transgender,0,,,,,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Tamil Nadu,Dharwad,District Session Court,Police Station,Gandhinagar PS,KA63841,Rahul Sen,Inspector,Circle Inspector,1983-06-22,Transgender,A Positive,0,2005-06-16,300040002202500003,202500003,2025-06-11,Occurrence reported at Gandhinagar PS under major head. Action taken.,2025-06-10T22:00:00,2025-06-10T23:00:00,2025-06-11T12:00:00,13.1489,77.4241,"Incident details at lat 13.1489, lon 77.4241.",Narcotics,Drug Peddling,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,Deepak Patil,48.0,Farmer,Jain,ST,Male,Sunita Gowda,14.0,Female,1,Priya Singh,39.0,Transgender,A1,1.0,2025-06-16,Tamil Nadu,Dharwad,Gandhinagar PS,KA63841,District Session Court,Priya Singh,Priya Sen,2025-07-11T11:00:00,C,KA63841
PAR,Non-Heinous,Undetected,Tamil Nadu,Dharwad,District Session Court,Police Station,Gandhinagar PS,KA63841,Rahul Sen,Inspector,Circle Inspector,1983-06-22,Transgender,A Positive,0,2005-06-16,300040002202500003,202500003,2025-06-11,Occurrence reported at Gandhinagar PS under major head. Action taken.,2025-06-10T22:00:00,2025-06-10T23:00:00,2025-06-11T12:00:00,13.1489,77.4241,"Incident details at lat 13.1489, lon 77.4241.",Narcotics,Drug Peddling,KPA,Karnataka Police Act,KPA,92,Punishment for street offences,1,1,,,,,,,,,,,Priya Sen,58.0,Transgender,A2,,,,,,,,,,,,
